LPG,CO,Smoke
0.00800265,0.00527373,0.0214155
0.0100694,0.0072449,0.0273715
0.0101741,0.00734928,0.0276757
0.00686874,0.00426961,0.0181905
0.00793223,0.00520968,0.0212142
0.00937743,0.00656587,0.0253671
0.00950244,0.00668717,0.0257285
0.00724681,0.00459786,0.019262
0.00633331,0.0038165,0.01668
0.00550881,0.00314726,0.0143712
0.00896969,0.00617454,0.0241907
0.00524116,0.00293786,0.0136266
0.00626477,0.00375953,0.0164873
0.00743876,0.00476706,0.0198075
0.00965507,0.00683611,0.0261702
0.00831657,0.00556182,0.022314
0.00670756,0.00413174,0.017735
0.00591357,0.00347135,0.0155019
0.00726226,0.00461142,0.0193059
0.0077788,0.0050709,0.0207762
0.00622007,0.0037225,0.0163616
0.00923299,0.00642648,0.02495
0.0105963,0.00777419,0.0289042
0.0111133,0.00830339,0.0304131
0.0089781,0.00618254,0.0242149
0.0079191,0.00519777,0.0211767
0.0067908,0.00420279,0.0179702
0.00604418,0.00357778,0.0158679
0.0058141,0.00339089,0.0152235
0.00685277,0.0042559,0.0181454
0.00558579,0.00320822,0.0145858
0.0085202,0.00575095,0.0228981
0.00781728,0.00510561,0.020886
0.00756361,0.00487802,0.0201628
0.010079,0.0072545,0.0273995
0.00964999,0.00683114,0.0261555
0.00830213,0.00554848,0.0222726
0.0104483,0.00762451,0.0284732
0.00784243,0.00512833,0.0209578
0.0085719,0.00579924,0.0230465
0.00816892,0.00542579,0.021891
0.010903,0.00808696,0.0297987
0.00768579,0.00498728,0.0205109
0.00754992,0.00486582,0.0201239
0.00913686,0.00633418,0.0246726
0.00634896,0.00382955,0.0167241
0.0088496,0.00606055,0.0238449
0.00633511,0.00381801,0.0166851
0.00588932,0.00345168,0.015434
0.00826985,0.00551868,0.0221801
0.00641718,0.00388655,0.0169161
0.00610018,0.00362368,0.016025
0.010767,0.00794785,0.0294019
0.00532185,0.00300057,0.0138508
0.00793766,0.00521461,0.0212297
0.00837798,0.00561867,0.02249
0.0089764,0.00618092,0.02421
0.00945888,0.00664483,0.0256025
0.00936439,0.00655325,0.0253294
0.00960586,0.00678799,0.0260277
0.00875037,0.00596681,0.0235594
0.00805617,0.00532254,0.0215685
0.00644782,0.00391222,0.0170024
0.00690881,0.00430409,0.0183039
0.00654643,0.00399518,0.0172803
0.00844472,0.00568064,0.0226814
0.00641549,0.00388513,0.0169113
0.00762693,0.00493455,0.0203432
0.00899668,0.00620023,0.0242685
0.00692714,0.00431988,0.0183558
0.00944727,0.00663356,0.025569
0.00608764,0.00361339,0.0159898
0.00682889,0.00423541,0.0180778
0.00742522,0.00475507,0.019769
0.0065457,0.00399456,0.0172782
0.00699859,0.00438159,0.0185581
0.0077336,0.00503022,0.0206473
0.00873048,0.00594807,0.0235022
0.00721843,0.00457299,0.0191815
0.00835251,0.00559508,0.022417
0.00695262,0.00434186,0.0184279
0.00590685,0.0034659,0.0154831
0.00739833,0.00473128,0.0196925
0.00939187,0.00657985,0.0254089
0.00586693,0.00343356,0.0153713
0.00676439,0.00418021,0.0178955
0.00698889,0.00437321,0.0185307
0.00690711,0.00430262,0.0182991
0.00734084,0.00468054,0.0195291
0.00911637,0.00631455,0.0246135
0.00890752,0.00611546,0.0240117
0.00712336,0.00448994,0.0189117
0.00787255,0.00515557,0.0210438
0.00649543,0.00395222,0.0171365
0.00860566,0.00583084,0.0231435
0.00738033,0.00471538,0.0196414
0.0072955,0.00464062,0.0194003
0.00532128,0.00300013,0.0138493
0.00632925,0.00381312,0.0166686
0.00827393,0.00552244,0.0221918
0.0083764,0.0056172,0.0224855
0.00773061,0.00502752,0.0206387
0.00758728,0.00489913,0.0202302
0.00739486,0.00472822,0.0196827
0.0116831,0.00889755,0.0320815
0.00536205,0.00303195,0.0139626
0.00681615,0.00422449,0.0180418
0.0099602,0.00713655,0.0270546
0.007708,0.00500721,0.0205742
0.0106897,0.00786907,0.0291764
0.00854403,0.0057732,0.0229665
0.00684433,0.00424865,0.0181215
0.008654,0.00587616,0.0232824
0.00777196,0.00506474,0.0207567
0.00763176,0.00493888,0.020357
0.00595677,0.00350646,0.0156229
0.00737931,0.00471448,0.0196385
0.00994637,0.00712285,0.0270145
0.00715407,0.00451672,0.0189988
0.00871137,0.00593008,0.0234473
0.00807547,0.00534018,0.0216237
0.00758296,0.00489528,0.0202179
0.00806819,0.00533352,0.0216029
0.00850408,0.00573591,0.0228518
0.00620337,0.00370869,0.0163147
0.00662017,0.00405752,0.0174883
0.00775485,0.00504933,0.0207079
0.00511047,0.00283709,0.013264
0.0061813,0.00369046,0.0162527
0.0067508,0.00416861,0.0178571
0.00990321,0.00708016,0.0268892
0.00805189,0.00531863,0.0215562
0.00774598,0.00504135,0.0206826
0.00604332,0.00357707,0.0158655
0.00831536,0.00556071,0.0223105
0.00635801,0.0038371,0.0167495
0.00771765,0.00501588,0.0206018
0.00792865,0.00520643,0.021204
0.00690922,0.00430444,0.0183051
0.00753632,0.00485371,0.0200851
0.00787033,0.00515357,0.0210374
0.00742996,0.00475927,0.0197825
0.00698297,0.00436808,0.0185139
0.00666874,0.00409872,0.0176253
0.00900651,0.0062096,0.0242968
0.00712075,0.00448767,0.0189043
0.00878804,0.00600235,0.0236678
0.00777696,0.00506924,0.0207709
0.00788859,0.00517011,0.0210896
0.00668226,0.00411021,0.0176635
0.00754839,0.00486446,0.0201195
0.00518921,0.00289769,0.0134824
0.00633399,0.00381707,0.0166819
0.00707289,0.00444603,0.0187686
0.00672073,0.00414296,0.0177722
0.00975079,0.00692997,0.0264474
0.0110593,0.00824762,0.0302552
0.00780939,0.00509849,0.0208635
0.00694147,0.00433224,0.0183964
0.00687121,0.00427174,0.0181976
0.00676169,0.0041779,0.0178879
0.00671637,0.00413925,0.0177598
0.00774998,0.00504495,0.020694
0.00841314,0.0056513,0.0225909
0.00713484,0.00449995,0.0189443
0.00840074,0.00563978,0.0225553
0.0067708,0.00418569,0.0179136
0.00630532,0.00379321,0.0166013
0.00760843,0.00491802,0.0202905
0.00787607,0.00515876,0.0210538
0.00853786,0.00576743,0.0229487
0.00840555,0.00564424,0.0225691
0.0102837,0.00745891,0.0279942
0.00875619,0.0059723,0.0235762
0.00888423,0.00609336,0.0239446
0.00938053,0.00656887,0.0253761
0.00621516,0.00371844,0.0163478
0.00691795,0.00431196,0.0183298
0.00640199,0.00387384,0.0168733
0.00664324,0.00407708,0.0175534
0.00717584,0.00453574,0.0190606
0.00798467,0.00525735,0.021364
0.00773966,0.00503566,0.0206645
0.00575601,0.00334415,0.0150611
0.00858704,0.00581341,0.02309
0.00761596,0.00492475,0.0203119
0.00734884,0.00468759,0.0195519
0.00896142,0.00616666,0.0241669
0.00845821,0.00569319,0.0227201
0.00628353,0.0037751,0.01654
0.00787583,0.00515855,0.0210531
0.0104297,0.00760576,0.0284191
0.00767936,0.00498151,0.0204926
0.00709169,0.00446237,0.018822
0.00788905,0.00517052,0.0210909
0.00614264,0.0036586,0.0161442
0.00551481,0.003152,0.0143879
0.00646245,0.0039245,0.0170436
0.00990971,0.00708659,0.0269081
0.00779691,0.00508722,0.0208278
0.00801639,0.00528624,0.0214547
0.00688395,0.00428269,0.0182336
0.00686,0.00426211,0.0181658
0.0097365,0.00691594,0.026406
0.00718442,0.00454324,0.019085
0.00893263,0.0061393,0.024084
0.0101302,0.00730544,0.027548
0.00605419,0.00358597,0.015896
0.00637084,0.0038478,0.0167856
0.00809582,0.00535879,0.0216819
0.0103333,0.00750875,0.0281386
0.00641548,0.00388513,0.0169113
0.00580623,0.00338455,0.0152015
0.00782241,0.00511024,0.0209006
0.00899279,0.00619652,0.0242573
0.00675367,0.00417106,0.0178652
0.00682,0.00422779,0.0180527
0.00686643,0.00426764,0.018184
0.00629666,0.00378601,0.0165769
0.00840805,0.00564657,0.0225762
0.00895234,0.00615803,0.0241407
0.00665063,0.00408335,0.0175742
0.00624488,0.00374304,0.0164314
0.00647831,0.00393782,0.0170883
0.00778671,0.00507803,0.0207987
0.0105912,0.00776899,0.0288892
0.0113986,0.00859946,0.0312477
0.00943715,0.00662374,0.0255397
0.00779144,0.0050823,0.0208122
0.0082101,0.00546363,0.022009
0.00766661,0.00497008,0.0204563
0.00863941,0.00586247,0.0232404
0.00836277,0.00560458,0.0224464
0.00811895,0.00537996,0.0217481
0.00796263,0.0052373,0.0213011
0.0123801,0.00963964,0.0341301
0.00681229,0.00422119,0.0180309
0.00770252,0.00500229,0.0205586
0.0111421,0.00833314,0.0304973
0.00817659,0.00543283,0.021913
0.00748968,0.00481222,0.0199524
0.0069133,0.00430796,0.0183166
0.00838927,0.00562914,0.0225224
0.00584275,0.00341401,0.0153037
0.00811365,0.00537511,0.0217329
0.0117484,0.00896637,0.0322731
0.00896394,0.00616906,0.0241741
0.00949397,0.00667894,0.025704
0.00696224,0.00435017,0.0184552
0.00644074,0.00390628,0.0169824
0.00611808,0.00363839,0.0160752
0.00851424,0.00574538,0.0228809
0.00993038,0.00710703,0.0269681
0.0089301,0.00613689,0.0240767
0.00981105,0.00698924,0.026622
0.0084664,0.00570081,0.0227436
0.0111269,0.00831742,0.0304528
0.00580666,0.0033849,0.0152027
0.00682787,0.00423454,0.018075
0.00684615,0.00425022,0.0181267
0.00704356,0.00442056,0.0186855
0.00805842,0.00532459,0.0215749
0.00824266,0.00549361,0.0221022
0.00686045,0.0042625,0.0181671
0.0119442,0.00917359,0.0328479
0.00819049,0.0054456,0.0219528
0.00760906,0.00491859,0.0202923
0.0109354,0.00812015,0.0298932
0.00628792,0.00377875,0.0165523
0.00702796,0.00440703,0.0186413
0.00809998,0.0053626,0.0216938
0.00816202,0.00541945,0.0218713
0.00779114,0.00508202,0.0208114
0.00612563,0.0036446,0.0160964
0.00664604,0.00407945,0.0175613
0.00770014,0.00500015,0.0205518
0.00924677,0.00643975,0.0249898
0.00659102,0.00403284,0.017406
0.0065545,0.00400199,0.017303
0.00851914,0.00574996,0.022895
0.00710915,0.00447757,0.0188715
0.00668859,0.0041156,0.0176814
0.00695012,0.0043397,0.0184209
0.00723432,0.00458691,0.0192266
0.00751005,0.00483033,0.0200104
0.00759221,0.00490353,0.0202443
0.00930091,0.00649192,0.0251461
0.00720497,0.00456121,0.0191433
0.00812014,0.00538105,0.0217515
0.00625095,0.00374807,0.0164484
0.00727895,0.00462607,0.0193533
0.00803127,0.00529981,0.0214973
0.00952905,0.00671308,0.0258055
0.00859592,0.00582172,0.0231155
0.0082547,0.0055047,0.0221367
0.0097709,0.00694974,0.0265057
0.00654129,0.00399084,0.0172658
0.00864615,0.0058688,0.0232598
0.0119224,0.00915048,0.032784
0.0078731,0.00515608,0.0210453
0.0070132,0.00439424,0.0185995
0.005978,0.00352374,0.0156824
0.0101668,0.00734197,0.0276544
0.0103953,0.00757108,0.0283189
0.00728089,0.00462778,0.0193588
0.00694097,0.00433181,0.018395
0.00623194,0.00373232,0.016395
0.00929739,0.00648853,0.0251359
0.0104406,0.00761672,0.0284507
0.0084531,0.00568843,0.0227055
0.00698593,0.00437064,0.0185223
0.00792432,0.0052025,0.0211916
0.00834735,0.0055903,0.0224022
0.00783386,0.00512058,0.0209333
0.00530076,0.00298415,0.0137922
0.00626465,0.00375943,0.0164869
0.00783681,0.00512325,0.0209417
0.00821869,0.00547154,0.0220336
0.00780791,0.00509716,0.0208593
0.00770846,0.00500763,0.0205756
0.00669035,0.0041171,0.0176864
0.00979114,0.00696964,0.0265643
0.00660017,0.00404059,0.0174318
0.00994491,0.00712141,0.0270102
0.00810772,0.00536968,0.0217159
0.00707976,0.004452,0.0187881
0.0050503,0.00279101,0.0130972
0.00667025,0.00410001,0.0176296
0.00886641,0.00607647,0.0238933
0.0083247,0.00556934,0.0223373
0.007518,0.0048374,0.020033
0.00887121,0.00608102,0.0239071
0.00737959,0.00471472,0.0196393
0.00825415,0.0055042,0.0221351
0.00697716,0.00436306,0.0184974
0.00645331,0.00391683,0.0170178
0.00671219,0.00413569,0.0177481
0.00832879,0.00557312,0.022349
0.00696597,0.00435339,0.0184657
0.0073793,0.00471447,0.0196384
0.00851746,0.00574839,0.0228902
0.00681004,0.00421926,0.0180246
0.00895023,0.00615602,0.0241346
0.00757951,0.0048922,0.0202081
0.010448,0.00762418,0.0284722
0.00735358,0.00469177,0.0195653
0.00590732,0.00346628,0.0154844
0.00648728,0.00394536,0.0171135
0.00905672,0.0062575,0.0244415
0.0110836,0.00827274,0.0303263
0.0099094,0.00708628,0.0269072
0.00662481,0.00406145,0.0175014
0.0067918,0.00420365,0.017973
0.00691465,0.00430912,0.0183205
0.010399,0.00757479,0.0283296
0.00715472,0.00451729,0.0190007
0.00960582,0.00678795,0.0260276
0.00964512,0.00682637,0.0261414
0.00681688,0.00422512,0.0180439
0.00708013,0.00445232,0.0187892
0.00635582,0.00383527,0.0167434
0.00714411,0.00450803,0.0189706
0.00797883,0.00525204,0.0213474
0.00837514,0.00561604,0.0224819
0.00758424,0.00489642,0.0202216
0.0109264,0.00811095,0.029867
0.00945176,0.00663792,0.025582
0.00772272,0.00502044,0.0206162
0.0113518,0.0085507,0.0311108
0.00620147,0.00370712,0.0163094
0.0078678,0.00515127,0.0210302
0.0073637,0.0047007,0.0195941
0.00624574,0.00374375,0.0164338
0.00847311,0.00570705,0.0227629
0.0055116,0.00314947,0.014379
0.00652064,0.00397344,0.0172076
0.00648432,0.00394287,0.0171052
0.00826904,0.00551793,0.0221778
0.0050512,0.0027917,0.0130997
0.00835992,0.00560194,0.0224382
0.0066389,0.00407339,0.0175411
0.00599092,0.00353427,0.0157186
0.00733375,0.00467429,0.019509
0.00495895,0.00272147,0.0128443
0.00742484,0.00475474,0.0197679
0.00711889,0.00448605,0.0188991
0.00632779,0.00381191,0.0166645
0.00645395,0.00391737,0.0170196
0.00905255,0.00625352,0.0244295
0.00940542,0.00659298,0.025448
0.00893022,0.006137,0.024077
0.00890803,0.00611593,0.0240131
0.00887574,0.00608531,0.0239201
0.00816583,0.00542295,0.0218822
0.00675262,0.00417016,0.0178622
0.00754601,0.00486233,0.0201127
0.00784514,0.00513078,0.0209655
0.00919219,0.00638726,0.0248322
0.00790503,0.00518501,0.0211365
0.00721572,0.00457062,0.0191738
0.00718474,0.00454351,0.0190859
0.00920464,0.00639922,0.0248682
0.00661874,0.0040563,0.0174842
0.00776832,0.00506146,0.0207463
0.00789141,0.00517266,0.0210976
0.0091712,0.00636711,0.0247717
0.00773662,0.00503293,0.0206559
0.00868375,0.00590411,0.0233679
0.00677158,0.00418635,0.0179158
0.0085011,0.00573313,0.0228432
0.00633246,0.0038158,0.0166776
0.0075397,0.00485671,0.0200947
0.00688218,0.00428117,0.0182286
0.00889677,0.00610525,0.0239807
0.00660778,0.00404703,0.0174533
0.00656219,0.00400848,0.0173247
0.00791175,0.0051911,0.0211557
0.00852126,0.00575194,0.0229011
0.00622894,0.00372984,0.0163866
0.00920171,0.0063964,0.0248597
0.00692901,0.00432149,0.0183611
0.00737717,0.00471259,0.0196324
0.00468455,0.00251553,0.0120866
0.0118551,0.0090792,0.0325864
0.00778829,0.00507946,0.0208033
0.00844745,0.00568318,0.0226893
0.0113985,0.0085994,0.0312476
0.00578931,0.00337092,0.0151542
0.00887346,0.00608315,0.0239136
0.0082863,0.00553386,0.0222272
0.0068813,0.00428041,0.0182261
0.011262,0.0084573,0.0308478
0.00776636,0.00505969,0.0207407
0.00649373,0.00395078,0.0171317
0.00742453,0.00475446,0.0197671
0.0068476,0.00425146,0.0181308
0.00617547,0.00368565,0.0162363
0.00788214,0.00516426,0.0210711
0.00707353,0.00444659,0.0187705
0.00703246,0.00441093,0.0186541
0.00685211,0.00425534,0.0181435
0.00644738,0.00391186,0.0170011
0.00710508,0.00447403,0.0188599
0.00650962,0.00396415,0.0171765
0.00789333,0.00517439,0.0211031
0.00547774,0.00312275,0.0142847
0.00731488,0.00465767,0.0194554
0.0110603,0.00824868,0.0302582
0.00585864,0.00342685,0.0153481
0.00563173,0.00324475,0.014714
0.00447433,0.00236083,0.0115081
0.00698032,0.00436579,0.0185064
0.00674009,0.00415947,0.0178269
0.00946814,0.00665383,0.0256293
0.00901796,0.00622051,0.0243298
0.00590676,0.00346583,0.0154828
0.00961155,0.00679355,0.0260442
0.00517656,0.00288793,0.0134473
0.00877137,0.00598662,0.0236198
0.00674469,0.0041634,0.0178399
0.00789953,0.00518002,0.0211208
0.00696913,0.00435612,0.0184747
0.00602599,0.00356291,0.0158169
0.00750459,0.00482547,0.0199948
0.00603632,0.00357135,0.0158459
0.00908244,0.00628208,0.0245157
0.00849484,0.00572729,0.0228253
0.0067113,0.00413493,0.0177455
0.00737399,0.00470978,0.0196233
0.00601897,0.00355717,0.0157972
0.00793049,0.0052081,0.0212092
0.00806915,0.0053344,0.0216056
0.00764677,0.00495231,0.0203997
0.00621216,0.00371596,0.0163394
0.0106579,0.00783669,0.0290836
0.010309,0.00748431,0.0280678
0.00536791,0.00303653,0.0139789
0.00668559,0.00411304,0.0176729
0.0082612,0.0055107,0.0221553
0.00919943,0.00639422,0.0248531
0.0116115,0.00882228,0.0318716
0.00572503,0.0033193,0.0149745
0.00854957,0.00577837,0.0229824
0.00722965,0.00458282,0.0192133
0.008417,0.00565488,0.0226019
0.00689765,0.00429448,0.0182724
0.00940681,0.00659432,0.025452
0.00893079,0.00613755,0.0240787
0.00774234,0.00503808,0.0206722
0.00781707,0.00510542,0.0208854
0.008856,0.00606661,0.0238633
0.00695134,0.00434075,0.0184243
0.0101901,0.00736528,0.0277222
0.00668602,0.00411342,0.0176741
0.00638314,0.00385808,0.0168202
0.00929653,0.0064877,0.0251334
0.00632609,0.00381049,0.0166597
0.00616588,0.00367775,0.0162094
0.00774882,0.0050439,0.0206907
0.0069796,0.00436517,0.0185043
0.00687475,0.00427479,0.0182076
0.01205,0.0092861,0.0331588
0.011504,0.00870956,0.0315564
0.0115223,0.00872873,0.0316101
0.00795638,0.00523162,0.0212832
0.00869731,0.00591685,0.0234069
0.00686249,0.00426424,0.0181729
0.00768837,0.00498959,0.0205183
0.00873047,0.00594807,0.0235022
0.00838113,0.0056216,0.0224991
0.00749432,0.00481635,0.0199656
0.00688016,0.00427943,0.0182229
0.00999752,0.00717354,0.0271629
0.00725154,0.00460201,0.0192755
0.0085058,0.00573752,0.0228567
0.00633134,0.00381486,0.0166745
0.00622276,0.00372472,0.0163692
0.0103348,0.00751018,0.0281427
0.00880462,0.00601801,0.0237155
0.00742766,0.00475723,0.0197759
0.00820558,0.00545948,0.021996
0.00655389,0.00400147,0.0173013
0.0106108,0.00778889,0.0289464
0.00960539,0.00678753,0.0260264
0.00886768,0.00607767,0.0238969
0.00599398,0.00353677,0.0157272
0.00894639,0.00615237,0.0241236
0.00698442,0.00436934,0.018518
0.00563488,0.00324726,0.0147228
0.0105861,0.00776388,0.0288746
0.00987971,0.00705695,0.0268211
0.00835633,0.00559861,0.0224279
0.010423,0.00759895,0.0283994
0.00731689,0.00465944,0.0194611
0.0083582,0.00560034,0.0224333
0.00846603,0.00570047,0.0227426
0.00796765,0.00524187,0.0213154
0.00859465,0.00582053,0.0231118
0.00877241,0.0059876,0.0236228
0.00946451,0.0066503,0.0256188
0.00836022,0.00560221,0.0224391
0.00792993,0.00520759,0.0212076
0.00798391,0.00525666,0.0213619
0.00862861,0.00585234,0.0232094
0.00604481,0.0035783,0.0158697
0.0078292,0.00511637,0.02092
0.00634095,0.00382287,0.0167015
0.0126893,0.009974,0.0350414
0.00927895,0.00647075,0.0250827
0.0091224,0.00632032,0.0246309
0.00598132,0.00352645,0.0156917
0.0087687,0.0059841,0.0236122
0.00755877,0.0048737,0.0201491
0.00629108,0.00378138,0.0165612
0.00904955,0.00625065,0.0244208
0.00731813,0.00466053,0.0194646
0.00804665,0.00531384,0.0215412
0.00661098,0.00404974,0.0174623
0.0100443,0.00721996,0.0272986
0.00874501,0.00596176,0.023544
0.0105976,0.00777554,0.0289081
0.00573263,0.00332539,0.0149958
0.0104606,0.00763688,0.0285089
0.0104455,0.00762165,0.028465
0.00650195,0.0039577,0.0171549
0.010472,0.0076484,0.0285421
0.00782154,0.00510946,0.0208982
0.00740551,0.00473763,0.019713
0.00565912,0.00326659,0.0147905
0.00871888,0.00593715,0.0234689
0.00609535,0.00361972,0.0160114
0.0111609,0.00835254,0.0305522
0.00688954,0.0042875,0.0182494
0.00905609,0.0062569,0.0244397
0.00855662,0.00578496,0.0230026
0.00827721,0.00552547,0.0222012
0.00688661,0.00428498,0.0182411
0.00563962,0.00325104,0.014736
0.00797476,0.00524833,0.0213357
0.00996687,0.00714316,0.0270739
0.00668486,0.00411243,0.0176709
0.00930822,0.00649898,0.0251672
0.00927643,0.00646831,0.0250754
0.00549148,0.00313358,0.0143229
0.00915708,0.00635356,0.0247309
0.00824198,0.00549299,0.0221003
0.00728075,0.00462766,0.0193584
0.0091184,0.00631649,0.0246194
0.0054329,0.00308747,0.0141598
0.00825092,0.00550122,0.0221259
0.00860421,0.00582949,0.0231393
0.00891312,0.00612077,0.0240278
0.00588354,0.003447,0.0154178
0.00783367,0.00512041,0.0209328
0.00887019,0.00608005,0.0239042
0.011483,0.00868764,0.0314951
0.00744626,0.00477371,0.0198289
0.00742511,0.00475497,0.0197687
0.00509378,0.00282428,0.0132177
0.00835056,0.00559327,0.0224114
0.00717124,0.00453172,0.0190476
0.00654307,0.00399234,0.0172708
0.00817105,0.00542774,0.0218972
0.0105318,0.00770888,0.0287164
0.00831106,0.00555673,0.0222982
0.00780296,0.00509269,0.0208451
0.00607918,0.00360645,0.0159661
0.0118263,0.00904873,0.0325019
0.00602923,0.00356555,0.015826
0.00635386,0.00383363,0.0167378
0.0103991,0.00757485,0.0283298
0.00676472,0.00418049,0.0178964
0.00787723,0.00515982,0.0210571
0.00630947,0.00379666,0.0166129
0.00864092,0.00586389,0.0232448
0.00841178,0.00565003,0.0225869
0.0093444,0.00653392,0.0252717
0.00601347,0.00355267,0.0157818
0.00563328,0.00324599,0.0147183
0.0110153,0.00820226,0.0301265
0.00855659,0.00578493,0.0230025
0.00659983,0.00404029,0.0174309
0.00722379,0.00457768,0.0191967
0.0071643,0.00452565,0.0190279
0.00856541,0.00579317,0.0230279
0.00545067,0.00310144,0.0142093
0.00988927,0.00706639,0.0268488
0.0112351,0.00842945,0.0307693
0.00860976,0.00583468,0.0231553
0.00843483,0.00567145,0.0226531
0.00611196,0.00363336,0.016058
0.00636321,0.00384143,0.0167641
0.00759182,0.00490319,0.0202432
0.00777008,0.00506304,0.0207513
0.0101611,0.00733626,0.0276378
0.00737622,0.00471175,0.0196297
0.0105124,0.00768921,0.0286598
0.00690692,0.00430246,0.0182986
0.00592667,0.00348198,0.0155386
0.0104198,0.00759574,0.0283901
0.0065549,0.00400232,0.0173041
0.00906908,0.00626931,0.0244771
0.0065997,0.00404018,0.0174305
0.0085272,0.00575748,0.0229182
0.00884802,0.00605906,0.0238404
0.00681764,0.00422577,0.018046
0.00864699,0.00586959,0.0232622
0.00649979,0.00395588,0.0171488
0.0077108,0.00500972,0.0205822
0.00739293,0.00472651,0.0196772
0.00667064,0.00410034,0.0176307
0.00609984,0.0036234,0.016024
0.00612865,0.00364708,0.0161049
0.00730981,0.00465321,0.019441
0.00646386,0.00392569,0.0170476
0.00636862,0.00384595,0.0167794
0.00629942,0.0037883,0.0165847
0.00709878,0.00446854,0.018842
0.00688441,0.00428309,0.0182349
0.00694313,0.00433367,0.0184011
0.00614265,0.0036586,0.0161442
0.00713015,0.00449586,0.018931
0.0073836,0.00471826,0.0196507
0.00701021,0.00439165,0.018591
0.00526094,0.0029532,0.0136816
0.00810613,0.00536822,0.0217114
0.0089394,0.00614573,0.0241035
0.0120098,0.00924334,0.0330407
0.00749843,0.00482,0.0199773
0.00998271,0.00715885,0.0271199
0.00841972,0.0056574,0.0226097
0.0107877,0.007969,0.0294623
0.00707582,0.00444858,0.018777
0.0069138,0.00430839,0.0183181
0.00722888,0.00458215,0.0192111
0.00877687,0.0059918,0.0236356
0.0070083,0.00439,0.0185856
0.00827564,0.00552402,0.0221967
0.00895709,0.00616254,0.0241544
0.00651796,0.00397118,0.0172
0.00552224,0.00315787,0.0144086
0.010122,0.00729734,0.0275244
0.00914828,0.00634512,0.0247056
0.00715263,0.00451547,0.0189948
0.00900539,0.00620853,0.0242936
0.00862648,0.00585035,0.0232033
0.00927953,0.0064713,0.0250843
0.00821311,0.0054664,0.0220176
0.00850601,0.00573771,0.0228573
0.00660987,0.00404879,0.0174592
0.00589108,0.00345311,0.0154389
0.00829078,0.005538,0.0222401
0.00686874,0.00426962,0.0181906
0.00980753,0.00698578,0.0266118
0.0112324,0.00842658,0.0307612
0.0108737,0.00805691,0.0297131
0.00868922,0.00590925,0.0233836
0.00568699,0.00328885,0.0148683
0.00631397,0.0038004,0.0166256
0.00824536,0.0054961,0.0221099
0.00783502,0.00512163,0.0209366
0.00767043,0.0049735,0.0204671
0.0104159,0.00759185,0.0283789
0.00632648,0.00381082,0.0166608
0.00697564,0.00436174,0.0184931
0.00848265,0.00571594,0.0227903
0.0121295,0.00937095,0.0333926
0.00715416,0.00451681,0.0189991
0.00879152,0.00600564,0.0236778
0.00656055,0.00400709,0.0173201
0.00559918,0.00321886,0.0146232
0.00636424,0.00384229,0.016767
0.00637407,0.0038505,0.0167947
0.00498561,0.00274171,0.0129181
0.0117964,0.00901703,0.0324139
0.00676524,0.00418094,0.0178979
0.00742351,0.00475355,0.0197641
0.00871358,0.00593216,0.0234536
0.00841498,0.005653,0.0225961
0.00716907,0.00452982,0.0190414
0.00798959,0.00526183,0.0213781
0.00611015,0.00363187,0.016053
0.00856463,0.00579244,0.0230256
0.00780112,0.00509102,0.0208399
0.00888019,0.00608953,0.023933
0.00769116,0.00499209,0.0205262
0.00615537,0.00366908,0.0161799
0.00579239,0.0033734,0.0151628
0.00957479,0.00675766,0.0259378
0.00772804,0.00502521,0.0206314
0.00670765,0.00413182,0.0177352
0.00677067,0.00418557,0.0179132
0.00676401,0.00417989,0.0178944
0.00850133,0.00573335,0.0228439
0.0074711,0.00479573,0.0198995
0.00723346,0.00458616,0.0192241
0.00964934,0.0068305,0.0261536
0.0102001,0.00737521,0.0277511
0.00627115,0.00376483,0.0165052
0.00766051,0.00496462,0.0204389
0.00784003,0.00512616,0.0209509
0.00643216,0.0038991,0.0169583
0.00730968,0.00465309,0.0194406
0.00732943,0.00467048,0.0194967
0.00845578,0.00569093,0.0227132
0.00891742,0.00612485,0.0240402
0.0071197,0.00448675,0.0189014
0.00605843,0.00358945,0.0159079
0.00669331,0.00411962,0.0176947
0.00765765,0.00496205,0.0204307
0.00678835,0.0042007,0.0179632
0.00652925,0.00398069,0.0172318
0.00998267,0.00715882,0.0271198
0.00782308,0.00511085,0.0209025
0.00626605,0.00376059,0.0164909
0.00768743,0.00498875,0.0205156
0.00777185,0.00506464,0.0207563
0.00589508,0.00345635,0.0154501
0.00569335,0.00329393,0.014886
0.00817986,0.00543583,0.0219224
0.0101817,0.00735682,0.0276976
0.00865154,0.00587385,0.0232753
0.00800009,0.0052714,0.0214081
0.0109351,0.00811984,0.0298923
0.00863433,0.00585771,0.0232258
0.00588671,0.00344957,0.0154267
0.00685202,0.00425525,0.0181433
0.00665554,0.00408752,0.0175881
0.0102717,0.0074469,0.0279593
0.00796999,0.00524399,0.0213221
0.00998313,0.00715927,0.0271211
0.00651638,0.00396984,0.0171955
0.00888432,0.00609344,0.0239449
0.00762224,0.00493037,0.0203298
0.0107543,0.00793491,0.0293649
0.00510258,0.00283103,0.0132421
0.0125229,0.00979363,0.0345507
0.00679648,0.00420765,0.0179862
0.00624265,0.00374119,0.0164251
0.00989422,0.00707128,0.0268632
0.0113266,0.00852447,0.031037
0.0052533,0.00294728,0.0136603
